ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score
완벽/NNG,99,120,219,1.5571350602328152e-05,2.369735164322373e-05,0.6570924395587803
금리/NNG;급락/NNG,100,119,219,1.572863697204864e-05,2.3499873712863536e-05,0.6693072977425824
외화예금/NNG,101,117,218,1.5885923341769127e-05,2.310491785214314e-05,0.6875559326126579
매수포지션/NNG,92,126,218,1.4470346014284748e-05,2.488221922538492e-05,0.5815536742607772
간별/NNG,67,151,218,1.0538186771272588e-05,2.9819167484389866e-05,0.3534031182054046
차전/NNG,93,125,218,1.4627632384005234e-05,2.4684741295024723e-05,0.5925779091293727
원화/NNG;강세/NNG,98,120,218,1.5414064232607665e-05,2.369735164322373e-05,0.6504551421894996
만기보유/NNG,91,127,218,1.431305964456426e-05,2.5079697155745115e-05,0.5707030493901122
평사/NNG,65,153,218,1.0223614031831617e-05,3.021412334511025e-05,0.3383720227476389
오퍼레이션/NNG,101,116,217,1.5885923341769127e-05,2.290743992178294e-05,0.6934831389282844
실적/NNG;회복/NNG,97,120,217,1.525677786288718e-05,2.369735164322373e-05,0.6438178448202191
시장주체/NNG,68,148,216,1.0695473140993077e-05,2.922673369330927e-05,0.3659482873873633
허브/NNG,103,113,216,1.6200496081210098e-05,2.231500613070235e-05,0.7259911104806046
마찰/NNG,92,124,216,1.4470346014284748e-05,2.4487263364664523e-05,0.5909335722327251
에이스/NNG,22,192,214,3.4603001338507007e-06,3.791576262915797e-05,0.0912628388276083
안채/NNG,67,147,214,1.0538186771272588e-05,2.902925576294907e-05,0.3630195295851435
사발/NNG,82,131,213,1.2897482317079884e-05,2.5869608877185903e-05,0.4985572985780244
경력/NNG,90,123,213,1.4155773274843776e-05,2.4289785434304327e-05,0.5827870860831754
표결/NNG,97,115,212,1.525677786288718e-05,2.2709961991422745e-05,0.6718099250297938
상저하고/NNG,94,118,212,1.478491875372572e-05,2.3302395782503337e-05,0.6344806298769938
화물/NNG,89,122,211,1.3998486905123288e-05,2.4092307503944128e-05,0.5810355401960402
회전율/NNG,73,138,211,1.1481904989595506e-05,2.7251954389707293e-05,0.4213240938760734
수시로/MAG,98,112,210,1.5414064232607665e-05,2.211752820034215e-05,0.6969162237744638
낙찰금액/NNG,102,108,210,1.604320971148961e-05,2.132761647890136e-05,0.7522270351851357
피로/NNG,99,111,210,1.5571350602328152e-05,2.192005026998196e-05,0.7103702049284111
욕구/NNG,89,120,209,1.3998486905123288e-05,2.369735164322373e-05,0.5907194658659741
국고채/NNG;하락/NNG,78,131,209,1.226833683819794e-05,2.5869608877185903e-05,0.4742374303547061
환호/NNG,72,137,209,1.132461861987502e-05,2.7054476459347093e-05,0.4185857610991567
감시/NNG,99,109,208,1.5571350602328152e-05,2.152509440926156e-05,0.7234045206151709
놓여/VV,92,116,208,1.4470346014284748e-05,2.290743992178294e-05,0.6316876116970511
마이너스gdp/NNG,66,141,207,1.0380900401552102e-05,2.7844388180787884e-05,0.3728184054234215
기대/NNG;어렵/VA,99,108,207,1.5571350602328152e-05,2.132761647890136e-05,0.730102710620867
중소형주/NNG,93,114,207,1.4627632384005234e-05,2.2512484061062545e-05,0.6497564793085228
소비자/NNG;물가/NNG;둔화/NNG,67,140,207,1.0538186771272588e-05,2.7646910250427688e-05,0.3811705060644006
금융시장/NNG;불안/NNG,99,108,207,1.5571350602328152e-05,2.132761647890136e-05,0.730102710620867
다면/NNG,97,109,206,1.525677786288718e-05,2.152509440926156e-05,0.7087902878754705
북한리스크/NNG,98,108,206,1.5414064232607665e-05,2.132761647890136e-05,0.7227279357661107
자산배분전략/NNG,56,149,205,8.808036704347238e-06,2.9424211623669467e-05,0.2993465659165483
인텔리전스/NNG,99,106,205,1.5571350602328152e-05,2.0932660618180963e-05,0.7438782334627702
학생/NNG,98,107,205,1.5414064232607665e-05,2.1130138548541163e-05,0.7294824024555135
투자의견없음/NNG,100,104,204,1.572863697204864e-05,2.0537704757460567e-05,0.7658420041477626
양적완화/NNG;축소/NNG,37,167,204,5.819595679657997e-06,3.297881437015303e-05,0.1764646725724904
구조화채권/NNG,59,145,204,9.279895813508696e-06,2.8634299902228675e-05,0.3240832094793566
전매/NNG,99,105,204,1.5571350602328152e-05,2.0735182687820767e-05,0.7509627880671774
사면/NNG,80,124,204,1.2582909577638912e-05,2.4487263364664523e-05,0.5138552802023697
경제/NNG;활성화/NNG,93,110,203,1.4627632384005234e-05,2.172257233962176e-05,0.6733839876470145
현물환/NNG,98,105,203,1.5414064232607665e-05,2.0735182687820767e-05,0.743377305359428
뉴딜/NNG,96,106,202,1.5099491493166694e-05,2.0932660618180963e-05,0.7213364688123832
공통점/NNG,87,114,201,1.3683914165682316e-05,2.2512484061062545e-05,0.6078367064499084
하락/NNG;제한/NNG,93,108,201,1.4627632384005234e-05,2.132761647890136e-05,0.6858540614923295
스모/NNG,71,129,200,1.1167332250154532e-05,2.547465301646551e-05,0.4383703378780681
만기액/NNG,84,116,200,1.3212055056520856e-05,2.290743992178294e-05,0.576758254158177
손상/NNG,98,102,200,1.5414064232607665e-05,2.014274889674017e-05,0.7652413437523525
자산유동화증권/NNG,77,122,199,1.2111050468477452e-05,2.4092307503944128e-05,0.50269366960781
예상/NNG;밑돌/VV,89,110,199,1.3998486905123288e-05,2.172257233962176e-05,0.6444212354901536
전경/NNG,80,119,199,1.2582909577638912e-05,2.3499873712863536e-05,0.5354458381940659
의혹/NNG,77,122,199,1.2111050468477452e-05,2.4092307503944128e-05,0.50269366960781
로컬통화/NNG,85,114,199,1.3369341426241344e-05,2.2512484061062545e-05,0.5938634488303702
자구노력/NNG,87,112,199,1.3683914165682316e-05,2.211752820034215e-05,0.6186909333507996
중국발/NNG,90,109,199,1.4155773274843776e-05,2.152509440926156e-05,0.657640473286519
수익성/NNG;저하/NNG,90,109,199,1.4155773274843776e-05,2.152509440926156e-05,0.657640473286519
명령/NNG,78,120,198,1.226833683819794e-05,2.369735164322373e-05,0.5177091948038876
판정/NNG,85,113,198,1.3369341426241344e-05,2.231500613070235e-05,0.5991188775810814
금융중개지원대출/NNG,44,154,198,6.920600267701401e-06,3.0411601275470457e-05,0.227564481232478
전례/NNG,93,105,198,1.4627632384005234e-05,2.0735182687820767e-05,0.7054498918206817
장기채권형/NNG,67,131,198,1.0538186771272588e-05,2.5869608877185903e-05,0.4073577927405808
땡겨/VV,28,169,197,4.404018352173619e-06,3.3373770230873426e-05,0.131960468406999
인하/NNG;효과/NNG,91,106,197,1.431305964456426e-05,2.0932660618180963e-05,0.6837668610617382
국고채/NNG;상승/NNG,63,133,196,9.909041292390642e-06,2.6264564737906305e-05,0.3772779557275293
자금이동/NNG,95,101,196,1.4942205123446208e-05,1.9945270966379976e-05,0.7491602971267222
자의/NNG,96,100,196,1.5099491493166694e-05,1.9747793036019776e-05,0.7646166569411261
철수/NNG,91,104,195,1.431305964456426e-05,2.0537704757460567e-05,0.6969162237744639
기부/NNG,91,104,195,1.431305964456426e-05,2.0537704757460567e-05,0.6969162237744639
성장/NNG;회복/NNG,72,123,195,1.132461861987502e-05,2.4289785434304327e-05,0.4662296688665403
경제/NNG;지표/NNG;부진/NNG,75,120,195,1.179647772903648e-05,2.369735164322373e-05,0.4977973026960456
통일/NNG,64,130,194,1.006632766211113e-05,2.567213094682571e-05,0.3921111061236544
구축효과/NNG,55,139,194,8.650750334626751e-06,2.744943232006749e-05,0.3151522491888634
무보증사채/NNG,82,112,194,1.2897482317079884e-05,2.211752820034215e-05,0.583133983158225
g7/NNG,83,111,194,1.305476868680037e-05,2.192005026998196e-05,0.5955628990813951
아제/NNG,71,123,194,1.1167332250154532e-05,2.4289785434304327e-05,0.4597542567989494
볼드체/NNG,77,116,193,1.2111050468477452e-05,2.290743992178294e-05,0.5286950663116623
실세/NNG,82,111,193,1.2897482317079884e-05,2.192005026998196e-05,0.5883874424659566
투자심리/NNG;회복/NNG,94,98,192,1.478491875372572e-05,1.935283717529938e-05,0.7639664727090334
상승장/NNG,94,98,192,1.478491875372572e-05,1.935283717529938e-05,0.7639664727090334
실효환율/NNG,84,108,192,1.3212055056520856e-05,2.132761647890136e-05,0.6194810877995235
예상/NNG;금리/NNG;인하/NNG,75,116,191,1.179647772903648e-05,2.290743992178294e-05,0.5149627269269438
금융지주사/NNG,86,105,191,1.352662779596183e-05,2.0735182687820767e-05,0.652351512866437
속한/VV,82,109,191,1.2897482317079884e-05,2.152509440926156e-05,0.5991835423277173
어닝쇼크/NNG,83,108,191,1.305476868680037e-05,2.132761647890136e-05,0.6121063129447673
증세/NNG,85,106,191,1.3369341426241344e-05,2.0932660618180963e-05,0.6386833317609643
공히/MAG,83,107,190,1.305476868680037e-05,2.1130138548541163e-05,0.6178269326919146
부동산/NNG;가격/NNG;상승/NNG,92,98,190,1.4470346014284748e-05,1.935283717529938e-05,0.7477118669067135
발동/NNG,79,110,189,1.2425623207918424e-05,2.172257233962176e-05,0.5720143550980016
마을/NNG,85,103,188,1.3369341426241344e-05,2.034022682710037e-05,0.657285758899633
신계약/NNG,83,105,188,1.305476868680037e-05,2.0735182687820767e-05,0.6295950647431892
수자원공사/NNG,78,110,188,1.226833683819794e-05,2.172257233962176e-05,0.5647736670587864
기하/VV,83,105,188,1.305476868680037e-05,2.0735182687820767e-05,0.6295950647431892
섣불/VA,88,100,188,1.3841200535402804e-05,1.9747793036019776e-05,0.7008986021960323
명회/NNG,54,134,188,8.493463964906265e-06,2.64620426682665e-05,0.3209678130816294
직접금융/NNG,79,107,186,1.2425623207918424e-05,2.1130138548541163e-05,0.5880521407549548
계약수/NNG,85,101,186,1.3369341426241344e-05,1.9945270966379976e-05,0.670301318481804
소계/NNG,59,127,186,9.279895813508696e-06,2.5079697155745115e-05,0.3700162627913914
엔원/NNG,83,103,186,1.305476868680037e-05,2.034022682710037e-05,0.6418202116314063
화재/NNG,71,115,186,1.1167332250154532e-05,2.2709961991422745e-05,0.4917371616197459
제자리/NNG,70,115,185,1.1010045880434048e-05,2.2709961991422745e-05,0.4848112861039749
시범/NNG,88,97,185,1.3841200535402804e-05,1.9155359244939185e-05,0.7225758785526106
법령/NNG,85,99,184,1.3369341426241344e-05,1.955031510565958e-05,0.6838427592592142
사모사채/NNG,75,109,184,1.179647772903648e-05,2.152509440926156e-05,0.5480337277387658
한산/NNG,79,105,184,1.2425623207918424e-05,2.0735182687820767e-05,0.599253133912192
마군/NNG,37,147,184,5.819595679657997e-06,2.902925576294907e-05,0.2004734715619449
휴전/NNG,89,94,183,1.3998486905123288e-05,1.856292545385859e-05,0.754109956424648
가계약/NNG,38,145,183,5.976882049378483e-06,2.8634299902228675e-05,0.2087315586477212
재정위험국/NNG,47,135,182,7.3924593768628606e-06,2.6659520598626698e-05,0.2772915345388343
만전/NNG,81,101,182,1.2740195947359395e-05,1.9945270966379976e-05,0.6387577270238367
마이너스성장/NNG,81,101,182,1.2740195947359395e-05,1.9945270966379976e-05,0.6387577270238367
표면적/VAX,89,93,182,1.3998486905123288e-05,1.83654475234984e-05,0.762218665633515
휴직/NNG,88,94,182,1.3841200535402804e-05,1.856292545385859e-05,0.745636810846843
채권자산/NNG,86,96,182,1.352662779596183e-05,1.8957881314578985e-05,0.7135094671976655
우승/NNG,29,152,181,4.5613047218941055e-06,3.0016645414750065e-05,0.1519591766124771
세운/VV,88,92,180,1.3841200535402804e-05,1.81679695931382e-05,0.7618463067348178
중단기물/NNG,70,110,180,1.1010045880434048e-05,2.172257233962176e-05,0.5068481627450647
교보/NNG,54,126,180,8.493463964906265e-06,2.488221922538492e-05,0.341346721848717
소비세/NNG,55,124,179,8.650750334626751e-06,2.4487263364664523e-05,0.3532755051391291
예정액/NNG,66,113,179,1.0380900401552102e-05,2.231500613070235e-05,0.4651981872982515
급과/NNG,59,120,179,9.279895813508696e-06,2.369735164322373e-05,0.3916005447875559
세전이익/NNG,51,128,179,8.021604855744805e-06,2.5277175086105315e-05,0.3173457804687291
직매입/NNG,33,145,178,5.190450200776051e-06,2.8634299902228675e-05,0.1812668798782842
지켜/VV,87,91,178,1.3683914165682316e-05,1.7970491662777998e-05,0.761465764124061
국민투표/NNG,44,134,178,6.920600267701401e-06,2.64620426682665e-05,0.261529329177624
해서/XSV,67,111,178,1.0538186771272588e-05,2.192005026998196e-05,0.4807555932343791
펀더멘털/NNG;개선/NNG,75,103,178,1.179647772903648e-05,2.034022682710037e-05,0.5799580225584997
경기민감업종/NNG,66,111,177,1.0380900401552102e-05,2.192005026998196e-05,0.4735801366189407
각광/NNG,85,92,177,1.3369341426241344e-05,1.81679695931382e-05,0.7358742735506763
수쿠크/NNG,2,175,177,3.145727394409728e-07,3.455863781303461e-05,0.0091025792492991
퇴출/NNG,69,107,176,1.085275951071356e-05,2.1130138548541163e-05,0.5136151609125554
미결/NNG,77,99,176,1.2111050468477452e-05,1.955031510565958e-05,0.6194810877995234
주간사/NNG,76,100,176,1.1953764098756966e-05,1.9747793036019776e-05,0.6053215200783916
수요우위/NNG,71,105,176,1.1167332250154532e-05,2.0735182687820767e-05,0.5385692722501979
속성/NNG,79,97,176,1.2425623207918424e-05,1.9155359244939185e-05,0.6486760727915482
감사보고서/NNG,73,102,175,1.1481904989595506e-05,2.014274889674017e-05,0.5700267152440993
제약요인/NNG,84,91,175,1.3212055056520856e-05,1.7970491662777998e-05,0.735208323981852
시추/NNG,82,93,175,1.2897482317079884e-05,1.83654475234984e-05,0.7022688829432386
한국판/NNG,85,89,174,1.3369341426241344e-05,1.7575535802057602e-05,0.7606790243445192
대림/NNG,48,126,174,7.549745746583347e-06,2.488221922538492e-05,0.3034193083099707
정치/NNG;불확실성/NNG,74,99,173,1.1639191359315992e-05,1.955031510565958e-05,0.5953454610021395
크레딧/NNG;강세/NNG,79,94,173,1.2425623207918424e-05,1.856292545385859e-05,0.6693785006465975
별주/NNG,50,123,173,7.86431848602432e-06,2.4289785434304327e-05,0.3237706033795419
금리/NNG;상승/NNG;제한/NNG,78,95,173,1.226833683819794e-05,1.876040338421879e-05,0.6539484565943842
경제/NNG;연착륙/NNG,70,102,172,1.1010045880434048e-05,2.014274889674017e-05,0.546600959823109
치이/VV,80,92,172,1.2582909577638912e-05,1.81679695931382e-05,0.692587551577107
경제/NNG;지표/NNG;개선/NNG,72,99,171,1.132461861987502e-05,1.955031510565958e-05,0.5792550431372168
수수/NNG,68,103,171,1.0695473140993077e-05,2.034022682710037e-05,0.5258286071197065
공적자금/NNG,63,108,171,9.909041292390642e-06,2.132761647890136e-05,0.4646108158496426
뒤따르/VV,82,89,171,1.2897482317079884e-05,1.7575535802057602e-05,0.7338315293676538
중소기업금융/NNG,61,110,171,9.59446855294967e-06,2.172257233962176e-05,0.4416819703921277
소나/NNG,84,87,171,1.3212055056520856e-05,1.7180579941337207e-05,0.7690110055442361
종금/MAG,39,131,170,6.134168419098969e-06,2.5869608877185903e-05,0.237118715177353
지나가/VV,70,100,170,1.1010045880434048e-05,1.9747793036019776e-05,0.5575329790195712
공개시장조작/NNG,44,125,169,6.920600267701401e-06,2.4684741295024723e-05,0.2803594408784129
선보일/VV,83,86,169,1.305476868680037e-05,1.6983102010977007e-05,0.7686916488143589
보존/NNG,82,87,169,1.2897482317079884e-05,1.7180579941337207e-05,0.7507012196979447
선진시장/NNG,82,87,169,1.2897482317079884e-05,1.7180579941337207e-05,0.7507012196979447
개년/NNG,45,124,169,7.077886637421888e-06,2.4487263364664523e-05,0.289043595113833
명절/NNG,57,112,169,8.965323074067724e-06,2.211752820034215e-05,0.4053492321953514
제2금융권/NNG,79,88,167,1.2425623207918424e-05,1.7378057871697403e-05,0.715017943872502
플레이/NNG,80,87,167,1.2582909577638912e-05,1.7180579941337207e-05,0.7323914338516534
고비/NNG,63,104,167,9.909041292390642e-06,2.0537704757460567e-05,0.4824804626130904
보간법/NNG,57,110,167,8.965323074067724e-06,2.172257233962176e-05,0.4127192182352669
중장기영역/NNG,79,88,167,1.2425623207918424e-05,1.7378057871697403e-05,0.715017943872502
수출입금융/NNG,73,94,167,1.1481904989595506e-05,1.856292545385859e-05,0.6185396271797674
협력업체/NNG,60,107,167,9.437182183229184e-06,2.1130138548541163e-05,0.4466218790543961
자연실업률/NNG,77,89,166,1.2111050468477452e-05,1.7575535802057602e-05,0.6890857044062114
평가손익/NNG,70,96,166,1.1010045880434048e-05,1.8957881314578985e-05,0.5807635198120533
수출/NNG;감소/NNG,80,86,166,1.2582909577638912e-05,1.6983102010977007e-05,0.7409076133150447
오퍼/NNG,35,130,165,5.505022940217024e-06,2.567213094682571e-05,0.2144357611613735
계약금융/NNG,68,97,165,1.0695473140993077e-05,1.9155359244939185e-05,0.5583540879724718
애매/NNG,76,89,165,1.1953764098756966e-05,1.7575535802057602e-05,0.680136539413923
농가/NNG,78,87,165,1.226833683819794e-05,1.7180579941337207e-05,0.714081648005362
연말효과/NNG,76,89,165,1.1953764098756966e-05,1.7575535802057602e-05,0.680136539413923
두려움/NNG,64,101,165,1.006632766211113e-05,1.9945270966379976e-05,0.504697463327476
사임/NNG,76,89,165,1.1953764098756966e-05,1.7575535802057602e-05,0.680136539413923
신용융자/NNG,63,102,165,9.909041292390642e-06,2.014274889674017e-05,0.491940863840798
과징금/NNG,63,102,165,9.909041292390642e-06,2.014274889674017e-05,0.491940863840798
하락룸/NNG,72,92,164,1.132461861987502e-05,1.81679695931382e-05,0.6233287964193963
고용/NNG;증가/NNG,77,87,164,1.2111050468477452e-05,1.7180579941337207e-05,0.7049267550822164
본다면/VV,75,89,164,1.179647772903648e-05,1.7575535802057602e-05,0.6711873744216346
실업률/NNG;하락/NNG,66,97,163,1.0380900401552102e-05,1.9155359244939185e-05,0.541931908914458
변동성/NNG;완화/NNG,79,84,163,1.2425623207918424e-05,1.658814615025661e-05,0.7490664173902402
신년/NNG,22,140,162,3.4603001338507007e-06,2.7646910250427688e-05,0.1251604646778629
사용량/NNG,75,87,162,1.179647772903648e-05,1.7180579941337207e-05,0.686616969235925
핀다/VV,76,86,162,1.1953764098756966e-05,1.6983102010977007e-05,0.7038622326492925
경기소비재/NNG,77,85,162,1.2111050468477452e-05,1.678562408061681e-05,0.7215132669665038
공방/NNG,71,90,161,1.1167332250154532e-05,1.77730137324178e-05,0.628330817625231
고용/NNG;지표/NNG;둔화/NNG,75,86,161,1.179647772903648e-05,1.6983102010977007e-05,0.6946008874828544
유동성/NNG;위험/NNG,73,88,161,1.1481904989595506e-05,1.7378057871697403e-05,0.6607127835783879
표표/NNG,64,97,161,1.006632766211113e-05,1.9155359244939185e-05,0.5255097298564441
협정/NNG,54,106,160,8.493463964906265e-06,2.0932660618180963e-05,0.4057517637069655
내포/NNG,75,83,158,1.179647772903648e-05,1.6390668219896415e-05,0.7197069436569334
귀결/NNG,72,86,158,1.132461861987502e-05,1.6983102010977007e-05,0.6668168519835402
정신/NNG,72,86,158,1.132461861987502e-05,1.6983102010977007e-05,0.6668168519835402
보류/NNG,73,84,157,1.1481904989595506e-05,1.658814615025661e-05,0.6921752970821207
레벨업/NNG,76,81,157,1.1953764098756966e-05,1.599571235917602e-05,0.7473105186152982
개막/NNG,50,107,157,7.86431848602432e-06,2.1130138548541163e-05,0.3721848992119967
융통/NNG,67,90,157,1.0538186771272588e-05,1.77730137324178e-05,0.592931898322401
초과수요/NNG,76,81,157,1.1953764098756966e-05,1.599571235917602e-05,0.7473105186152982
조업일수/NNG,67,90,157,1.0538186771272588e-05,1.77730137324178e-05,0.592931898322401
스스로/NNG,71,86,157,1.1167332250154532e-05,1.6983102010977007e-05,0.6575555068171022
수출/NNG;부진/NNG,73,84,157,1.1481904989595506e-05,1.658814615025661e-05,0.6921752970821207
왼쪽/NNG,73,83,156,1.1481904989595506e-05,1.6390668219896415e-05,0.7005147584927486
발현/NNG,76,80,156,1.1953764098756966e-05,1.579823442881582e-05,0.7566519000979894
벌어져/VV,62,94,156,9.751754922670157e-06,1.856292545385859e-05,0.525335025823912
액면가/NNG,67,89,156,1.0538186771272588e-05,1.7575535802057602e-05,0.5995940544833268
절약/NNG,76,80,156,1.1953764098756966e-05,1.579823442881582e-05,0.7566519000979894
하향/NNG;안정/NNG,69,87,156,1.085275951071356e-05,1.7180579941337207e-05,0.631687611697051
굵직/NNG,67,89,156,1.0538186771272588e-05,1.7575535802057602e-05,0.5995940544833268
상해/NNG,74,82,156,1.1639191359315992e-05,1.6193190289536216e-05,0.7187707395025831
조달비중/NNG,43,113,156,6.763313897980915e-06,2.231500613070235e-05,0.3030836674821942
통화신용정책/NNG,53,103,156,8.336177595185778e-06,2.034022682710037e-05,0.4098370026080065
시위/NNG,54,102,156,8.493463964906265e-06,2.014274889674017e-05,0.4216635975778269
자본총계/NNG,62,93,155,9.751754922670157e-06,1.83654475234984e-05,0.5309837895424487
다년/NNG,50,105,155,7.86431848602432e-06,2.0735182687820767e-05,0.3792741353874633
걸음/NNG,76,79,155,1.1953764098756966e-05,1.5600756498455624e-05,0.7662297722511285
목록/NNG,64,91,155,1.006632766211113e-05,1.7970491662777998e-05,0.560158723033792
자본이득/NNG,44,111,155,6.920600267701401e-06,2.192005026998196e-05,0.3157200910792938
수국/NNG,53,101,154,8.336177595185778e-06,1.9945270966379976e-05,0.417952586818066
재임/NNG,73,81,154,1.1481904989595506e-05,1.599571235917602e-05,0.7178114191962732
fed/NNG;금리/NNG;인하/NNG;기대/NNG,75,79,154,1.179647772903648e-05,1.5600756498455624e-05,0.7561478015636136
유턴/NNG,26,128,154,4.089445612732646e-06,2.5277175086105315e-05,0.1617841233762148
ted스프레드/NNG,60,94,154,9.437182183229184e-06,1.856292545385859e-05,0.508388734668302
추측/NNG,71,83,154,1.1167332250154532e-05,1.6390668219896415e-05,0.6813225733285636
등가격/NNG,71,83,154,1.1167332250154532e-05,1.6390668219896415e-05,0.6813225733285636
주석/NNG,74,79,153,1.1639191359315992e-05,1.5600756498455624e-05,0.7460658308760988
상하위/NNG,51,102,153,8.021604855744805e-06,2.014274889674017e-05,0.3982378421568365
온전히/MAG,72,80,152,1.132461861987502e-05,1.579823442881582e-05,0.7168281158823058
반작용/NNG,52,100,152,8.178891225465293e-06,1.9747793036019776e-05,0.41416735584311
캘린더/NNG,68,84,152,1.0695473140993077e-05,1.658814615025661e-05,0.6447660301586877
지점장/NNG,52,100,152,8.178891225465293e-06,1.9747793036019776e-05,0.41416735584311
선수/NNG,64,88,152,1.006632766211113e-05,1.7378057871697403e-05,0.5792550431372168
금리/NNG;인상/NNG;우려/NNG,58,93,151,9.122609443788213e-06,1.83654475234984e-05,0.4967267708622907
상치/NNG,68,83,151,1.0695473140993077e-05,1.6390668219896415e-05,0.6525342955822864
금리/NNG;소폭/MAG;하락/NNG,69,82,151,1.085275951071356e-05,1.6193190289536216e-05,0.6702051489956518
고용자수/NNG;증가/NNG,70,80,150,1.1010045880434048e-05,1.579823442881582e-05,0.696916223774464
안전판/NNG,36,114,150,5.66230930993751e-06,2.2512484061062545e-05,0.2515186371516862
매입계획/NNG,69,80,149,1.085275951071356e-05,1.579823442881582e-05,0.686960277720543
경제활동인구/NNG,62,87,149,9.751754922670157e-06,1.7180579941337207e-05,0.5676033612350314
통화/NNG;강세/NNG,73,76,149,1.1481904989595506e-05,1.5008322707375033e-05,0.7650358546697122
업명/NNG,41,108,149,6.448741158539942e-06,2.132761647890136e-05,0.3023657690450055
중소기업진흥공단/NNG,53,95,148,8.336177595185778e-06,1.876040338421879e-05,0.4443495923013122
내세운/VV,72,76,148,1.132461861987502e-05,1.5008322707375033e-05,0.7545559114550587
우측/NNG,50,98,148,7.86431848602432e-06,1.935283717529938e-05,0.4063651450579965
적발/NNG,61,87,148,9.59446855294967e-06,1.7180579941337207e-05,0.5584484683118857
응찰금액/NNG,67,80,147,1.0538186771272588e-05,1.579823442881582e-05,0.6670483856127012
모를/VV,70,77,147,1.1010045880434048e-05,1.5205800637735229e-05,0.724068803921521
유턴기업/NNG,21,126,147,3.3030137641302143e-06,2.488221922538492e-05,0.1327459473856121
내리막길/NNG,68,78,146,1.0695473140993077e-05,1.5403278568095425e-05,0.6943634170939714
만성/NNG,61,85,146,9.59446855294967e-06,1.678562408061681e-05,0.5715884322721653
상호/MAG,37,109,146,5.819595679657997e-06,2.152509440926156e-05,0.2703633056844578
거치/NNG,48,98,146,7.549745746583347e-06,1.935283717529938e-05,0.3901105392556766
강의/NNG,44,101,145,6.920600267701401e-06,1.9945270966379976e-05,0.3469795060376397
거래세/NNG,70,75,145,1.1010045880434048e-05,1.4810844777014831e-05,0.7433773053594281
기대/VV,67,78,145,1.0538186771272588e-05,1.5403278568095425e-05,0.6841521903720013
패닉/NNG,54,91,145,8.493463964906265e-06,1.7970491662777998e-05,0.472633922559762
치예/NNG,67,77,144,1.0538186771272588e-05,1.5205800637735229e-05,0.6930372837534557
시장조성/NNG,49,95,144,7.707032116303833e-06,1.876040338421879e-05,0.4108137740144207
부실기업/NNG,54,90,144,8.493463964906265e-06,1.77730137324178e-05,0.4778854105882039
주봉/NNG,41,102,143,6.448741158539942e-06,2.014274889674017e-05,0.3201519907535353
본원/NNG,59,84,143,9.279895813508696e-06,1.658814615025661e-05,0.5594293496965085
국지/NNG,70,73,143,1.1010045880434048e-05,1.4415888916294436e-05,0.7637438068761249
정적/NNG,42,101,143,6.606027528260429e-06,1.9945270966379976e-05,0.3312077103086561
주택시장/NNG;회복/NNG,65,78,143,1.0223614031831617e-05,1.5403278568095425e-05,0.6637297369280609
국세청/NNG,69,74,143,1.085275951071356e-05,1.4613366846654635e-05,0.7426597596978843
금리/NNG;상향/NNG,67,75,142,1.0538186771272588e-05,1.4810844777014831e-05,0.7115182779868812
기한이익상실/NNG,46,96,142,7.235173007142374e-06,1.8957881314578985e-05,0.381644598733635
방한/NNG,68,73,141,1.0695473140993077e-05,1.4415888916294436e-05,0.7419225552510927
발한다/VV,43,98,141,6.763313897980915e-06,1.935283717529938e-05,0.349474024749877
고갈/NNG,61,79,140,9.59446855294967e-06,1.5600756498455624e-05,0.6150002119384057
개인정보/NNG,47,93,140,7.3924593768628606e-06,1.83654475234984e-05,0.4025199694918562
집중투자/NNG,58,82,140,9.122609443788213e-06,1.6193190289536216e-05,0.5633608498804029
플랜/NNG,57,83,140,8.965323074067724e-06,1.6390668219896415e-05,0.5469772771792694
시스템/NNG;위험/NNG,46,94,140,7.235173007142374e-06,1.856292545385859e-05,0.3897646965790315
원원/NNG,65,75,140,1.0223614031831617e-05,1.4810844777014831e-05,0.6902789264051833
수집/NNG,68,71,139,1.0695473140993077e-05,1.4020933055574042e-05,0.7628217821595742
세제개편/NNG,68,71,139,1.0695473140993077e-05,1.4020933055574042e-05,0.7628217821595742
재무/NNG;안정성/NNG;저하/NNG,60,79,139,9.437182183229184e-06,1.5600756498455624e-05,0.6049182412508909
채무재조정/NNG,48,91,139,7.549745746583347e-06,1.7970491662777998e-05,0.420119042275344
입수/NNG,61,78,139,9.59446855294967e-06,1.5403278568095425e-05,0.6228848300401802
틱스/NNG,62,77,139,9.751754922670157e-06,1.5205800637735229e-05,0.6413180834733472
벌금/NNG,64,75,139,1.006632766211113e-05,1.4810844777014831e-05,0.6796592506143343
관리목표/NNG,61,78,139,9.59446855294967e-06,1.5403278568095425e-05,0.6228848300401802
춘절/NNG,52,87,139,8.178891225465293e-06,1.7180579941337207e-05,0.4760544320035746
기보/NNG,61,78,139,9.59446855294967e-06,1.5403278568095425e-05,0.6228848300401802
실손/NNG,61,77,138,9.59446855294967e-06,1.5205800637735229e-05,0.6309742434173253
차입부채/NNG,53,85,138,8.336177595185778e-06,1.678562408061681e-05,0.4966260149249961
향배/NNG,52,86,138,8.178891225465293e-06,1.6983102010977007e-05,0.4815899486547791
미지급/NNG,45,93,138,7.077886637421888e-06,1.83654475234984e-05,0.3853914601517773
